qalam_index,candidate,votes,election_year
1406,mohamed_khawaja,6,2018
1406,amin_sherri,7,2018
1406,omar_ghandour,0,2018
1406,adnan_traboulsi,55,2018
1406,nabil_alsabali,0,2018
1406,omar_wakim,0,2018
1406,hani_fayyad,0,2018
1406,neimat_badreddine,0,2018
1406,yousef_altabash,0,2018
1406,firas_mnaimneh,0,2018
1406,faten_zein,0,2018
1406,rula_alhouri,0,2018
1406,hanan_othman,0,2018
1406,ibrahim_aldallal,1,2018
1406,fadi_zarazir,0,2018
1406,andrea_alzuhairi,0,2018
1406,leon_sioufi,0,2018
1406,jihad_hamoud,0,2018
1406,wissam_akoush,0,2018
1406,khaled_mumtaz,1,2018
1406,khaled_hankir,0,2018
1406,abdelrahman_alghalayini,0,2018
1406,abdelkarim_itani,0,2018
1406,walid_shatila,0,2018
1406,faisal_alsayegh,1,2018
1406,zaher_aido,2,2018
1406,ali_alshaer,9,2018
1406,rabih_hasouneh,2,2018
1406,basem_alshab,1,2018
1406,nouhad_almachnouk,15,2018
1406,tamam_salam,7,2018
1406,saadeddine_alhariri,50,2018
1406,nazih_nejm,5,2018
1406,ghazi_yousef,3,2018
1406,rula_altabash,104,2018
1406,dalal_alrahbani,0,2018
1406,george_choukair,0,2018
1406,said_halabi,0,2018
1406,salwa_khalil,0,2018
1406,ibrahim_shamseddine,0,2018
1406,mustafa_banbouk,3,2018
1406,saadeddine_alwazzan,0,2018
1406,bashar_kouatly,0,2018
1406,emad_alhout,11,2018
1406,mohamed_badr,5,2018
1406,salaheddine_salam,0,2018
1406,mikhael_mikhael,1,2018
1406,ali_sbaiti,0,2018
1406,raja_alzuhairi,0,2018
1406,hanan_alchaar,0,2018
1406,jihad_matar,0,2018
1406,mohamed_alqadi,1,2018
1406,mohamed_shatila,0,2018
1406,khuloud_alwattar,0,2018
1406,khalid_hammoud,1,2018
1407,zeina_majdalani,0,2018
1407,naji_qudeih,0,2018
1407,nuhad_yazbek,1,2018
1407,marwan_altayebi,0,2018
1407,fatima_meshref,0,2018
1407,hassan_sinno,1,2018
1407,nadine_itani,0,2018
1407,ibrahim_mnaimneh,1,2018
1407,nadim_qusta,0,2018
1407,khalil_broumana,0,2018
1407,zeina_munther,0,2018
1407,yousef_beydoun,1,2018
1407,rana_alshmaytalli,0,2018
1407,saadeddine_khaled,3,2018
1407,mahmoud_kreidieh,0,2018
1407,marouf_itani,0,2018
1407,essam_barghout,0,2018
1407,fuad_makhzoumi,29,2018
1407,safiye_zaza,0,2018
1407,yasin_qdado,0,2018
1407,zeina_mansour,0,2018
1407,lina_hamdan,0,2018
1407,bechara_khairallah,0,2018
1407,ikram_sinno,0,2018
1407,amer_iskandarani,0,2018
1407,ziad_itani,2,2018
1407,edgard_traboulsi,0,2018
1407,mohamed_baasiri,1,2018
1407,mohamed_khawaja,0,2018
1407,amin_sherri,2,2018
1407,omar_ghandour,2,2018
1407,adnan_traboulsi,20,2018
1407,nabil_alsabali,0,2018
1407,omar_wakim,0,2018
1407,hani_fayyad,0,2018
1407,neimat_badreddine,0,2018
1407,yousef_altabash,0,2018
1407,firas_mnaimneh,0,2018
1407,faten_zein,0,2018
1407,rula_alhouri,0,2018
1407,hanan_othman,0,2018
1407,ibrahim_aldallal,0,2018
1407,fadi_zarazir,0,2018
1407,andrea_alzuhairi,0,2018
1407,leon_sioufi,0,2018
1407,jihad_hamoud,0,2018
1407,wissam_akoush,0,2018
1407,khaled_mumtaz,0,2018
1407,khaled_hankir,0,2018
1407,abdelrahman_alghalayini,0,2018
1407,abdelkarim_itani,0,2018
1407,walid_shatila,0,2018
1407,faisal_alsayegh,0,2018
1407,zaher_aido,6,2018
1407,ali_alshaer,8,2018
1407,rabih_hasouneh,51,2018
1407,basem_alshab,1,2018
1407,nouhad_almachnouk,9,2018
1407,tamam_salam,7,2018
1407,saadeddine_alhariri,53,2018
1407,nazih_nejm,2,2018
1407,ghazi_yousef,3,2018
1407,rula_altabash,0,2018
1407,dalal_alrahbani,0,2018
1407,george_choukair,0,2018
1407,said_halabi,0,2018
1407,salwa_khalil,0,2018
1407,ibrahim_shamseddine,0,2018
1407,mustafa_banbouk,1,2018
1407,saadeddine_alwazzan,0,2018
1407,bashar_kouatly,0,2018
1407,emad_alhout,11,2018
1407,mohamed_badr,3,2018
1407,salaheddine_salam,0,2018
1407,mikhael_mikhael,0,2018
1407,ali_sbaiti,0,2018
1407,raja_alzuhairi,0,2018
1407,hanan_alchaar,0,2018
1407,jihad_matar,0,2018
1407,mohamed_alqadi,1,2018
1407,mohamed_shatila,1,2018
1407,khuloud_alwattar,0,2018
1407,khalid_hammoud,0,2018
1408,zeina_majdalani,0,2018
1408,naji_qudeih,0,2018
1408,nuhad_yazbek,1,2018
1408,marwan_altayebi,1,2018
1408,fatima_meshref,0,2018
1408,hassan_sinno,2,2018
1408,nadine_itani,1,2018
1408,ibrahim_mnaimneh,3,2018
1408,nadim_qusta,0,2018
1408,khalil_broumana,0,2018
1408,zeina_munther,0,2018
1408,yousef_beydoun,0,2018
1408,rana_alshmaytalli,0,2018
1408,saadeddine_khaled,0,2018
1408,mahmoud_kreidieh,3,2018
1408,marouf_itani,0,2018
1408,essam_barghout,0,2018
1408,fuad_makhzoumi,16,2018
1408,safiye_zaza,0,2018
1408,yasin_qdado,0,2018
1408,zeina_mansour,0,2018
1408,lina_hamdan,0,2018
1408,bechara_khairallah,0,2018
1408,ikram_sinno,0,2018
1408,amer_iskandarani,0,2018
1408,ziad_itani,1,2018
1408,edgard_traboulsi,0,2018
1408,mohamed_baasiri,2,2018
1408,mohamed_khawaja,1,2018
1408,amin_sherri,11,2018
1408,omar_ghandour,0,2018
1408,adnan_traboulsi,49,2018
1408,nabil_alsabali,0,2018
1408,omar_wakim,1,2018
1408,hani_fayyad,1,2018
1408,neimat_badreddine,0,2018
1408,yousef_altabash,0,2018
1408,firas_mnaimneh,0,2018
1408,faten_zein,0,2018
1408,rula_alhouri,0,2018
1408,hanan_othman,0,2018
1408,ibrahim_aldallal,0,2018
1408,fadi_zarazir,0,2018
1408,andrea_alzuhairi,1,2018
1408,leon_sioufi,0,2018
1408,jihad_hamoud,0,2018
1408,wissam_akoush,0,2018
1408,khaled_mumtaz,0,2018
1408,khaled_hankir,0,2018
1408,abdelrahman_alghalayini,0,2018
1408,abdelkarim_itani,0,2018
1408,walid_shatila,0,2018
1408,faisal_alsayegh,0,2018
1408,zaher_aido,4,2018
1408,ali_alshaer,0,2018
1408,rabih_hasouneh,71,2018
1408,basem_alshab,2,2018
1408,nouhad_almachnouk,10,2018
1408,tamam_salam,12,2018
1408,saadeddine_alhariri,36,2018
1408,nazih_nejm,1,2018
1408,ghazi_yousef,0,2018
1408,rula_altabash,4,2018
1408,dalal_alrahbani,0,2018
1408,george_choukair,0,2018
1408,said_halabi,0,2018
1408,salwa_khalil,0,2018
1408,ibrahim_shamseddine,0,2018
1408,mustafa_banbouk,4,2018
1408,saadeddine_alwazzan,0,2018
1408,bashar_kouatly,0,2018
1408,emad_alhout,3,2018
1408,mohamed_badr,0,2018
1408,salaheddine_salam,3,2018
1408,mikhael_mikhael,0,2018
1408,ali_sbaiti,0,2018
1408,raja_alzuhairi,0,2018
1408,hanan_alchaar,0,2018
1408,jihad_matar,0,2018
1408,mohamed_alqadi,0,2018
1408,mohamed_shatila,0,2018
1408,khuloud_alwattar,0,2018
1408,khalid_hammoud,0,2018
1409,zeina_majdalani,2,2018
1409,naji_qudeih,0,2018
1409,nuhad_yazbek,0,2018
1409,marwan_altayebi,0,2018
1409,fatima_meshref,2,2018
1409,hassan_sinno,1,2018
1409,nadine_itani,1,2018
1409,ibrahim_mnaimneh,1,2018
1409,nadim_qusta,0,2018
1409,khalil_broumana,0,2018
1409,zeina_munther,1,2018
1409,yousef_beydoun,0,2018
1409,rana_alshmaytalli,0,2018
1409,saadeddine_khaled,2,2018
1409,mahmoud_kreidieh,0,2018
1409,marouf_itani,0,2018
1409,essam_barghout,0,2018
1409,fuad_makhzoumi,17,2018
1409,safiye_zaza,0,2018
1409,yasin_qdado,0,2018
1409,zeina_mansour,0,2018
1409,lina_hamdan,0,2018
1409,bechara_khairallah,0,2018
1409,ikram_sinno,0,2018
1409,amer_iskandarani,0,2018
1409,ziad_itani,0,2018
1409,edgard_traboulsi,3,2018
1409,mohamed_baasiri,1,2018
1409,mohamed_khawaja,4,2018
1409,amin_sherri,3,2018
1409,omar_ghandour,0,2018
1409,adnan_traboulsi,20,2018
1409,nabil_alsabali,0,2018
1409,omar_wakim,2,2018
1409,hani_fayyad,0,2018
1409,neimat_badreddine,0,2018
1409,yousef_altabash,0,2018
1409,firas_mnaimneh,0,2018
1409,faten_zein,0,2018
1409,rula_alhouri,0,2018
1409,hanan_othman,0,2018
1409,ibrahim_aldallal,0,2018
1409,fadi_zarazir,0,2018
1409,andrea_alzuhairi,0,2018
1409,leon_sioufi,1,2018
1409,jihad_hamoud,0,2018
1409,wissam_akoush,0,2018
1409,khaled_mumtaz,3,2018
1409,khaled_hankir,0,2018
1409,abdelrahman_alghalayini,0,2018
1409,abdelkarim_itani,1,2018
1409,walid_shatila,0,2018
1409,faisal_alsayegh,0,2018
1409,zaher_aido,3,2018
1409,ali_alshaer,1,2018
1409,rabih_hasouneh,50,2018
1409,basem_alshab,1,2018
1409,nouhad_almachnouk,9,2018
1409,tamam_salam,24,2018
1409,saadeddine_alhariri,70,2018
1409,nazih_nejm,6,2018
1409,ghazi_yousef,5,2018
1409,rula_altabash,6,2018
1409,dalal_alrahbani,0,2018
1409,george_choukair,2,2018
1409,said_halabi,0,2018
1409,salwa_khalil,0,2018
1409,ibrahim_shamseddine,0,2018
1409,mustafa_banbouk,0,2018
1409,saadeddine_alwazzan,1,2018
1409,bashar_kouatly,2,2018
1409,emad_alhout,9,2018
1409,mohamed_badr,1,2018
1409,salaheddine_salam,0,2018
1409,mikhael_mikhael,0,2018
1409,ali_sbaiti,0,2018
1409,raja_alzuhairi,0,2018
1409,hanan_alchaar,0,2018
1409,jihad_matar,4,2018
1409,mohamed_alqadi,1,2018
1409,mohamed_shatila,0,2018
1409,khuloud_alwattar,0,2018
1409,khalid_hammoud,0,2018
1410,zeina_majdalani,0,2018
1410,naji_qudeih,0,2018
1410,nuhad_yazbek,0,2018
1410,marwan_altayebi,0,2018
1410,fatima_meshref,1,2018
1410,hassan_sinno,0,2018
1410,nadine_itani,1,2018
1410,ibrahim_mnaimneh,1,2018
1410,nadim_qusta,0,2018
1410,khalil_broumana,0,2018
1410,zeina_munther,0,2018
1410,yousef_beydoun,3,2018
1410,rana_alshmaytalli,0,2018
1410,saadeddine_khaled,1,2018
1410,mahmoud_kreidieh,0,2018
1410,marouf_itani,3,2018
1410,essam_barghout,0,2018
1410,fuad_makhzoumi,39,2018
1410,safiye_zaza,0,2018
1410,yasin_qdado,0,2018
1410,zeina_mansour,0,2018
1410,lina_hamdan,0,2018
1410,bechara_khairallah,0,2018
1410,ikram_sinno,0,2018
1410,amer_iskandarani,0,2018
1410,ziad_itani,0,2018
1410,edgard_traboulsi,1,2018
1410,mohamed_baasiri,0,2018
1410,mohamed_khawaja,3,2018
1410,amin_sherri,6,2018
1410,omar_ghandour,0,2018
1410,adnan_traboulsi,100,2018
1410,nabil_alsabali,0,2018
1410,omar_wakim,1,2018
1410,hani_fayyad,0,2018
1410,neimat_badreddine,0,2018
1410,yousef_altabash,0,2018
1410,firas_mnaimneh,0,2018
1410,faten_zein,0,2018
1410,rula_alhouri,1,2018
1410,hanan_othman,0,2018
1410,ibrahim_aldallal,2,2018
1410,fadi_zarazir,0,2018
1410,andrea_alzuhairi,0,2018
1410,leon_sioufi,0,2018
1410,jihad_hamoud,0,2018
1410,wissam_akoush,0,2018
1410,khaled_mumtaz,0,2018
1410,khaled_hankir,0,2018
1410,abdelrahman_alghalayini,0,2018
1410,abdelkarim_itani,0,2018
1410,walid_shatila,0,2018
1410,faisal_alsayegh,2,2018
1410,zaher_aido,2,2018
1410,ali_alshaer,0,2018
1410,rabih_hasouneh,4,2018
1410,basem_alshab,0,2018
1410,nouhad_almachnouk,3,2018
1410,tamam_salam,7,2018
1410,saadeddine_alhariri,17,2018
1410,nazih_nejm,6,2018
1410,ghazi_yousef,1,2018
1410,rula_altabash,68,2018
1410,dalal_alrahbani,0,2018
1410,george_choukair,0,2018
1410,said_halabi,4,2018
1410,salwa_khalil,0,2018
1410,ibrahim_shamseddine,0,2018
1410,mustafa_banbouk,1,2018
1410,saadeddine_alwazzan,0,2018
1410,bashar_kouatly,2,2018
1410,emad_alhout,8,2018
1410,mohamed_badr,0,2018
1410,salaheddine_salam,1,2018
1410,mikhael_mikhael,0,2018
1410,ali_sbaiti,0,2018
1410,raja_alzuhairi,1,2018
1410,hanan_alchaar,0,2018
1410,jihad_matar,0,2018
1410,mohamed_alqadi,0,2018
1410,mohamed_shatila,0,2018
1410,khuloud_alwattar,0,2018
1410,khalid_hammoud,0,2018
1411,zeina_majdalani,0,2018
1411,naji_qudeih,0,2018
1411,nuhad_yazbek,0,2018
1411,marwan_altayebi,0,2018
1411,fatima_meshref,1,2018
1411,hassan_sinno,4,2018
1411,nadine_itani,2,2018
1411,ibrahim_mnaimneh,2,2018
1411,nadim_qusta,0,2018
1411,khalil_broumana,0,2018
1411,zeina_munther,1,2018
1411,yousef_beydoun,0,2018
1411,rana_alshmaytalli,0,2018
1411,saadeddine_khaled,0,2018
1411,mahmoud_kreidieh,0,2018
1411,marouf_itani,7,2018
1411,essam_barghout,0,2018
1411,fuad_makhzoumi,27,2018
1411,safiye_zaza,0,2018
1411,yasin_qdado,0,2018
1411,zeina_mansour,0,2018
1411,lina_hamdan,0,2018
1411,bechara_khairallah,0,2018
1411,ikram_sinno,0,2018
1411,amer_iskandarani,0,2018
1411,ziad_itani,5,2018
1411,edgard_traboulsi,0,2018
1411,mohamed_baasiri,0,2018
1411,mohamed_khawaja,2,2018
1411,amin_sherri,8,2018
1411,omar_ghandour,0,2018
1411,adnan_traboulsi,14,2018
1411,nabil_alsabali,0,2018
1411,omar_wakim,1,2018
1411,hani_fayyad,0,2018
1411,neimat_badreddine,0,2018
1411,yousef_altabash,0,2018
1411,firas_mnaimneh,0,2018
1411,faten_zein,0,2018
1411,rula_alhouri,0,2018
1411,hanan_othman,0,2018
1411,ibrahim_aldallal,1,2018
1411,fadi_zarazir,0,2018
1411,andrea_alzuhairi,0,2018
1411,leon_sioufi,0,2018
1411,jihad_hamoud,0,2018
1411,wissam_akoush,0,2018
1411,khaled_mumtaz,0,2018
1411,khaled_hankir,1,2018
1411,abdelrahman_alghalayini,0,2018
1411,abdelkarim_itani,2,2018
1411,walid_shatila,0,2018
1411,faisal_alsayegh,1,2018
1411,zaher_aido,3,2018
1411,ali_alshaer,7,2018
1411,rabih_hasouneh,6,2018
1411,basem_alshab,1,2018
1411,nouhad_almachnouk,18,2018
1411,tamam_salam,105,2018
1411,saadeddine_alhariri,33,2018
1411,nazih_nejm,2,2018
1411,ghazi_yousef,8,2018
1411,rula_altabash,4,2018
1411,dalal_alrahbani,0,2018
1411,george_choukair,0,2018
1411,said_halabi,0,2018
1411,salwa_khalil,0,2018
1411,ibrahim_shamseddine,0,2018
1411,mustafa_banbouk,1,2018
1411,saadeddine_alwazzan,0,2018
1411,bashar_kouatly,4,2018
1411,emad_alhout,17,2018
1411,mohamed_badr,4,2018
1411,salaheddine_salam,0,2018
1411,mikhael_mikhael,0,2018
1411,ali_sbaiti,0,2018
1411,raja_alzuhairi,0,2018
1411,hanan_alchaar,0,2018
1411,jihad_matar,1,2018
1411,mohamed_alqadi,0,2018
1411,mohamed_shatila,1,2018
1411,khuloud_alwattar,0,2018
1411,khalid_hammoud,0,2018
1412,zeina_majdalani,2,2018
1412,naji_qudeih,0,2018
1412,nuhad_yazbek,0,2018
1412,marwan_altayebi,0,2018
1412,fatima_meshref,0,2018
1412,hassan_sinno,2,2018
1412,nadine_itani,0,2018
1412,ibrahim_mnaimneh,3,2018
1412,nadim_qusta,0,2018
1412,khalil_broumana,0,2018
1412,zeina_munther,0,2018
1412,yousef_beydoun,0,2018
1412,rana_alshmaytalli,0,2018
1412,saadeddine_khaled,1,2018
1412,mahmoud_kreidieh,0,2018
1412,marouf_itani,0,2018
1412,essam_barghout,0,2018
1412,fuad_makhzoumi,33,2018
1412,safiye_zaza,0,2018
1412,yasin_qdado,0,2018
1412,zeina_mansour,0,2018
1412,lina_hamdan,0,2018
1412,bechara_khairallah,0,2018
1412,ikram_sinno,0,2018
1412,amer_iskandarani,0,2018
1412,ziad_itani,4,2018
1412,edgard_traboulsi,0,2018
1412,mohamed_baasiri,0,2018
1412,mohamed_khawaja,2,2018
1412,amin_sherri,6,2018
1412,omar_ghandour,0,2018
1412,adnan_traboulsi,31,2018
1412,nabil_alsabali,0,2018
1412,omar_wakim,0,2018
1412,hani_fayyad,0,2018
1412,neimat_badreddine,0,2018
1412,yousef_altabash,0,2018
1412,firas_mnaimneh,0,2018
1412,faten_zein,0,2018
1412,rula_alhouri,0,2018
1412,hanan_othman,0,2018
1412,ibrahim_aldallal,0,2018
1412,fadi_zarazir,0,2018
1412,andrea_alzuhairi,0,2018
1412,leon_sioufi,0,2018
1412,jihad_hamoud,0,2018
1412,wissam_akoush,0,2018
1412,khaled_mumtaz,1,2018
1412,khaled_hankir,0,2018
1412,abdelrahman_alghalayini,0,2018
1412,abdelkarim_itani,0,2018
1412,walid_shatila,0,2018
1412,faisal_alsayegh,1,2018
1412,zaher_aido,5,2018
1412,ali_alshaer,2,2018
1412,rabih_hasouneh,2,2018
1412,basem_alshab,1,2018
1412,nouhad_almachnouk,16,2018
1412,tamam_salam,81,2018
1412,saadeddine_alhariri,43,2018
1412,nazih_nejm,1,2018
1412,ghazi_yousef,6,2018
1412,rula_altabash,3,2018
1412,dalal_alrahbani,0,2018
1412,george_choukair,0,2018
1412,said_halabi,0,2018
1412,salwa_khalil,0,2018
1412,ibrahim_shamseddine,0,2018
1412,mustafa_banbouk,3,2018
1412,saadeddine_alwazzan,0,2018
1412,bashar_kouatly,1,2018
1412,emad_alhout,20,2018
1412,mohamed_badr,0,2018
1412,salaheddine_salam,1,2018
1412,mikhael_mikhael,0,2018
1412,ali_sbaiti,0,2018
1412,raja_alzuhairi,0,2018
1412,hanan_alchaar,1,2018
1412,jihad_matar,0,2018
1412,mohamed_alqadi,0,2018
1412,mohamed_shatila,3,2018
1412,khuloud_alwattar,0,2018
1412,khalid_hammoud,0,2018
1413,zeina_majdalani,1,2018
1413,naji_qudeih,0,2018
1413,nuhad_yazbek,1,2018
1413,marwan_altayebi,0,2018
1413,fatima_meshref,0,2018
1413,hassan_sinno,2,2018
1413,nadine_itani,7,2018
1413,ibrahim_mnaimneh,1,2018
1413,nadim_qusta,0,2018
1413,khalil_broumana,0,2018
1413,zeina_munther,0,2018
1413,yousef_beydoun,1,2018
1413,rana_alshmaytalli,0,2018
1413,saadeddine_khaled,0,2018
1413,mahmoud_kreidieh,0,2018
1413,marouf_itani,4,2018
1413,essam_barghout,0,2018
1413,fuad_makhzoumi,28,2018
1413,safiye_zaza,0,2018
1413,yasin_qdado,0,2018
1413,zeina_mansour,0,2018
1413,lina_hamdan,0,2018
1413,bechara_khairallah,0,2018
1413,ikram_sinno,0,2018
1413,amer_iskandarani,0,2018
1413,ziad_itani,0,2018
1413,edgard_traboulsi,0,2018
1413,mohamed_baasiri,1,2018
1413,mohamed_khawaja,3,2018
1413,amin_sherri,11,2018
1413,omar_ghandour,1,2018
1413,adnan_traboulsi,27,2018
1413,nabil_alsabali,0,2018
1413,omar_wakim,3,2018
1413,hani_fayyad,1,2018
1413,neimat_badreddine,0,2018
1413,yousef_altabash,0,2018
1413,firas_mnaimneh,0,2018
1413,faten_zein,0,2018
1413,rula_alhouri,0,2018
1413,hanan_othman,0,2018
1413,ibrahim_aldallal,3,2018
1413,fadi_zarazir,0,2018
1413,andrea_alzuhairi,0,2018
1413,leon_sioufi,0,2018
1413,jihad_hamoud,0,2018
1413,wissam_akoush,0,2018
1413,khaled_mumtaz,0,2018
1413,khaled_hankir,0,2018
1413,abdelrahman_alghalayini,0,2018
1413,abdelkarim_itani,0,2018
1413,walid_shatila,0,2018
1413,faisal_alsayegh,0,2018
1413,zaher_aido,0,2018
1413,ali_alshaer,3,2018
1413,rabih_hasouneh,14,2018
1413,basem_alshab,0,2018
1413,nouhad_almachnouk,6,2018
1413,tamam_salam,84,2018
1413,saadeddine_alhariri,41,2018
1413,nazih_nejm,0,2018
1413,ghazi_yousef,2,2018
1413,rula_altabash,7,2018
1413,dalal_alrahbani,0,2018
1413,george_choukair,0,2018
1413,said_halabi,0,2018
1413,salwa_khalil,0,2018
1413,ibrahim_shamseddine,0,2018
1413,mustafa_banbouk,0,2018
1413,saadeddine_alwazzan,0,2018
1413,bashar_kouatly,4,2018
1413,emad_alhout,7,2018
1413,mohamed_badr,3,2018
1413,salaheddine_salam,0,2018
1413,mikhael_mikhael,0,2018
1413,ali_sbaiti,0,2018
1413,raja_alzuhairi,0,2018
1413,hanan_alchaar,0,2018
1413,jihad_matar,0,2018
1413,mohamed_alqadi,0,2018
1413,mohamed_shatila,1,2018
1413,khuloud_alwattar,0,2018
1413,khalid_hammoud,0,2018
1414,zeina_majdalani,0,2018
1414,naji_qudeih,0,2018
1414,nuhad_yazbek,0,2018
1414,marwan_altayebi,0,2018
1414,fatima_meshref,1,2018
1414,hassan_sinno,1,2018
1414,nadine_itani,0,2018
1414,ibrahim_mnaimneh,2,2018
1414,nadim_qusta,0,2018
1414,khalil_broumana,0,2018
1414,zeina_munther,0,2018
1414,yousef_beydoun,0,2018
1414,rana_alshmaytalli,1,2018
1414,saadeddine_khaled,1,2018
1414,mahmoud_kreidieh,1,2018
1414,marouf_itani,3,2018
1414,essam_barghout,4,2018
1414,fuad_makhzoumi,19,2018
1414,safiye_zaza,0,2018
1414,yasin_qdado,0,2018
1414,zeina_mansour,0,2018
1414,lina_hamdan,0,2018
1414,bechara_khairallah,0,2018
1414,ikram_sinno,1,2018
1414,amer_iskandarani,0,2018
1414,ziad_itani,0,2018
1414,edgard_traboulsi,0,2018
1414,mohamed_baasiri,0,2018
1414,mohamed_khawaja,0,2018
1414,amin_sherri,2,2018
1414,omar_ghandour,1,2018
1414,adnan_traboulsi,16,2018
1414,nabil_alsabali,0,2018
1414,omar_wakim,0,2018
1414,hani_fayyad,0,2018
1414,neimat_badreddine,0,2018
1414,yousef_altabash,0,2018
1414,firas_mnaimneh,0,2018
1414,faten_zein,0,2018
1414,rula_alhouri,0,2018
1414,hanan_othman,0,2018
1414,ibrahim_aldallal,0,2018
1414,fadi_zarazir,0,2018
1414,andrea_alzuhairi,0,2018
1414,leon_sioufi,0,2018
1414,jihad_hamoud,0,2018
1414,wissam_akoush,0,2018
1414,khaled_mumtaz,0,2018
1414,khaled_hankir,0,2018
1414,abdelrahman_alghalayini,0,2018
1414,abdelkarim_itani,0,2018
1414,walid_shatila,0,2018
1414,faisal_alsayegh,2,2018
1414,zaher_aido,4,2018
1414,ali_alshaer,3,2018
1414,rabih_hasouneh,3,2018
1414,basem_alshab,0,2018
1414,nouhad_almachnouk,7,2018
1414,tamam_salam,22,2018
1414,saadeddine_alhariri,45,2018
1414,nazih_nejm,0,2018
1414,ghazi_yousef,4,2018
1414,rula_altabash,86,2018
1414,dalal_alrahbani,0,2018
1414,george_choukair,0,2018
1414,said_halabi,0,2018
1414,salwa_khalil,1,2018
1414,ibrahim_shamseddine,0,2018
1414,mustafa_banbouk,1,2018
1414,saadeddine_alwazzan,0,2018
1414,bashar_kouatly,3,2018
1414,emad_alhout,10,2018
1414,mohamed_badr,2,2018
1414,salaheddine_salam,0,2018
1414,mikhael_mikhael,0,2018
1414,ali_sbaiti,0,2018
1414,raja_alzuhairi,3,2018
1414,hanan_alchaar,1,2018
1414,jihad_matar,0,2018
1414,mohamed_alqadi,0,2018
1414,mohamed_shatila,0,2018
1414,khuloud_alwattar,0,2018
1414,khalid_hammoud,0,2018
1415,zeina_majdalani,0,2018
1415,naji_qudeih,0,2018
1415,nuhad_yazbek,1,2018
1415,marwan_altayebi,0,2018
1415,fatima_meshref,0,2018
1415,hassan_sinno,8,2018
1415,nadine_itani,4,2018
1415,ibrahim_mnaimneh,7,2018
1415,nadim_qusta,0,2018
1415,khalil_broumana,0,2018
1415,zeina_munther,0,2018
1415,yousef_beydoun,0,2018
1415,rana_alshmaytalli,0,2018
1415,saadeddine_khaled,0,2018
1415,mahmoud_kreidieh,0,2018
1415,marouf_itani,10,2018
1415,essam_barghout,1,2018
1415,fuad_makhzoumi,27,2018
1415,safiye_zaza,0,2018
1415,yasin_qdado,0,2018
1415,zeina_mansour,0,2018
1415,lina_hamdan,0,2018
1415,bechara_khairallah,0,2018
1415,ikram_sinno,0,2018
1415,amer_iskandarani,0,2018
1415,ziad_itani,0,2018
1415,edgard_traboulsi,0,2018
1415,mohamed_baasiri,0,2018
1415,mohamed_khawaja,2,2018
1415,amin_sherri,7,2018
1415,omar_ghandour,0,2018
1415,adnan_traboulsi,18,2018
1415,nabil_alsabali,0,2018
1415,omar_wakim,1,2018
1415,hani_fayyad,0,2018
1415,neimat_badreddine,0,2018
1415,yousef_altabash,0,2018
1415,firas_mnaimneh,1,2018
1415,faten_zein,0,2018
1415,rula_alhouri,1,2018
1415,hanan_othman,0,2018
1415,ibrahim_aldallal,0,2018
1415,fadi_zarazir,0,2018
1415,andrea_alzuhairi,0,2018
1415,leon_sioufi,0,2018
1415,jihad_hamoud,0,2018
1415,wissam_akoush,0,2018
1415,khaled_mumtaz,0,2018
1415,khaled_hankir,0,2018
1415,abdelrahman_alghalayini,0,2018
1415,abdelkarim_itani,1,2018
1415,walid_shatila,0,2018
1415,faisal_alsayegh,3,2018
1415,zaher_aido,1,2018
1415,ali_alshaer,3,2018
1415,rabih_hasouneh,65,2018
1415,basem_alshab,0,2018
1415,nouhad_almachnouk,6,2018
1415,tamam_salam,39,2018
1415,saadeddine_alhariri,35,2018
1415,nazih_nejm,0,2018
1415,ghazi_yousef,7,2018
1415,rula_altabash,9,2018
1415,dalal_alrahbani,0,2018
1415,george_choukair,0,2018
1415,said_halabi,0,2018
1415,salwa_khalil,0,2018
1415,ibrahim_shamseddine,0,2018
1415,mustafa_banbouk,1,2018
1415,saadeddine_alwazzan,0,2018
1415,bashar_kouatly,3,2018
1415,emad_alhout,17,2018
1415,mohamed_badr,3,2018
1415,salaheddine_salam,3,2018
1415,mikhael_mikhael,0,2018
1415,ali_sbaiti,0,2018
1415,raja_alzuhairi,0,2018
1415,hanan_alchaar,0,2018
1415,jihad_matar,0,2018
1415,mohamed_alqadi,0,2018
1415,mohamed_shatila,0,2018
1415,khuloud_alwattar,0,2018
1415,khalid_hammoud,0,2018
1416,zeina_majdalani,3,2018
1416,naji_qudeih,0,2018
1416,nuhad_yazbek,0,2018
1416,marwan_altayebi,1,2018
1416,fatima_meshref,0,2018
1416,hassan_sinno,2,2018
1416,nadine_itani,1,2018
1416,ibrahim_mnaimneh,2,2018
1416,nadim_qusta,0,2018
1416,khalil_broumana,0,2018
1416,zeina_munther,0,2018
1416,yousef_beydoun,0,2018
1416,rana_alshmaytalli,0,2018
1416,saadeddine_khaled,0,2018
1416,mahmoud_kreidieh,0,2018
1416,marouf_itani,3,2018
1416,essam_barghout,0,2018
1416,fuad_makhzoumi,20,2018
1416,safiye_zaza,0,2018
1416,yasin_qdado,0,2018
1416,zeina_mansour,0,2018
1416,lina_hamdan,0,2018
1416,bechara_khairallah,0,2018
1416,ikram_sinno,0,2018
1416,amer_iskandarani,0,2018
1416,ziad_itani,13,2018
1416,edgard_traboulsi,0,2018
1416,mohamed_baasiri,0,2018
